user_id,item_id
327,588
328,38
328,39
328,40
328,63
328,75
328,78
328,140
328,142
328,144
328,164
328,179
328,214
328,226
328,238
328,357
328,456
328,485
328,573
329,25
329,59
329,72
329,85
329,86
329,111
329,276
329,426
329,456
330,47
330,81
330,88
330,114
330,128
330,172
330,303
330,343
330,556
331,105
331,172
331,205
331,288
331,343
331,418
331,565
332,5
332,65
332,110
332,112
332,205
332,288
332,302
332,316
332,336
333,9
333,49
333,60
333,69
333,71
333,74
333,84
333,86
333,98
333,127
333,132
333,220
333,297
333,300
333,566
333,700
334,34
334,63
334,82
334,88
334,146
334,172
334,199
334,222
334,252
334,375
334,599
334,621
335,16
335,25
335,30
335,86
335,395
335,401
335,456
335,622
336,235
336,464
336,561
336,624
336,625
336,627
337,85
337,127
337,161
337,250
337,279
337,282
337,348
337,418
338,42
338,100
338,119
338,148
338,164
338,202
338,330
338,417
338,455
338,456
339,131
339,285
339,486
339,490
339,572
339,628
340,6
340,22
340,23
340,26
340,47
340,48
340,50
340,69
340,72
340,76
340,84
340,86
340,382
340,492
340,496
341,29
341,32
341,198
341,245
341,453
341,625
342,10
342,16
342,48
342,81
342,82
342,86
342,87
342,98
342,202
342,266
342,363
342,371
342,561
343,170
343,171
343,195
343,201
343,314
343,395
343,446
343,491
344,1
344,8
344,19
344,23
344,26
344,27
344,49
344,57
344,70
344,71
344,75
344,84
344,88
344,92
344,124
344,202
344,275
344,289
344,452
344,495
345,49
345,50
345,91
345,204
345,303
345,317
345,334
345,336
345,390
345,391
345,471
346,170
346,330
346,341
346,389
346,519
347,26
347,50
347,86
347,118
347,127
347,605
348,29
348,50
348,116
348,151
348,200
348,268
348,269
348,325
348,465
348,632
349,33
349,498
349,528
349,530
349,587
349,590
349,591
349,609
350,33
350,97
350,257
350,384
350,461
351,1
351,22
351,23
351,27
351,53
351,56
351,57
351,58
351,61
351,69
351,70
351,71
351,74
351,88
351,123
351,125
351,179
351,289
351,292
351,323
351,330
351,552
351,578
352,234
352,442
352,528
352,535
352,612
352,636
352,637
353,7
353,9
353,18
353,27
353,28
353,49
353,64
353,74
353,75
353,126
353,127
353,131
353,536
354,40
354,198
354,319
354,354
354,363
355,18
355,30
355,127
355,164
355,202
355,203
355,205
355,297
355,344
355,572
356,24
356,50
356,60
356,72
356,73
356,76
356,84
356,85
356,89
356,116
356,136
356,215
356,218
356,263
356,283
356,317
356,330
356,427
356,638
357,98
357,242
357,447
357,472
357,631
357,639
357,640
357,641
358,1
358,32
358,134
358,251
358,334
358,508
358,538
358,580
359,4
359,32
359,75
359,87
359,319
359,339
359,357
359,359
360,22
360,23
360,24
360,27
360,34
360,59
360,60
360,61
360,68
360,73
360,74
360,124
360,125
360,128
360,283
360,330
360,363
360,418
360,432
360,482
360,533
361,10
361,25
361,30
361,37
361,40
361,51
361,57
361,58
361,63
361,69
361,70
361,72
361,74
361,123
361,125
361,127
361,133
361,176
361,222
361,320
361,354
361,519
361,583
361,603
362,168
362,183
362,308
362,321
362,391
362,437
362,610
363,24
363,30
363,49
363,68
363,82
363,96
363,123
363,124
363,146
363,147
363,164
363,167
363,206
363,257
363,283
364,38
364,79
364,288
364,371
364,470
364,516
364,642
364,676
365,3
365,22
365,23
365,24
365,25
365,27
365,28
365,56
365,60
365,85
365,123
365,128
365,250
365,278
365,334
365,338
365,414
365,494
365,508
365,618
365,631
366,7
366,29
366,30
366,34
366,51
366,200
366,214
366,465
366,550
367,269
367,290
367,367
367,410
367,516
367,644
367,645
368,189
368,355
368,356
368,358
368,359
368,362
368,559
368,693
369,117
369,271
369,303
369,325
369,329
369,550
369,573
370,1
370,7
370,22
370,27
370,30
370,56
370,57
370,58
370,59
370,60
370,61
370,69
370,70
370,73
370,81
370,121
370,123
370,131
370,232
370,271
370,283
370,320
370,391
370,432
370,680
371,1
371,22
371,23
371,24
371,47
371,48
371,51
371,56
371,57
371,58
371,59
371,61
371,69
371,70
371,71
371,72
371,74
371,75
371,129
371,134
371,139
371,146
371,170
371,172
371,464
371,629
372,13
372,18
372,34
372,63
372,69
372,70
372,71
372,74
372,77
372,92
372,230
372,256
372,326
372,447
373,3
373,4
373,6
373,48
373,75
373,193
373,201
373,214
373,219
373,221
373,319
373,350
374,1
374,2
374,4
374,11
374,29
374,47
374,158
374,169
374,199
374,443
374,550
374,607
375,137
375,289
375,391
375,463
375,555
375,562
375,647
376,42
376,201
376,216
376,227
376,240
377,13
377,22
377,24
377,50
377,58
377,60
377,61
377,68
377,69
377,70
377,71
377,72
377,84
377,86
377,123
377,283
377,371
377,485
377,590
378,1
378,3
378,7
378,8
378,15
378,22
378,26
378,27
378,47
378,56
378,57
378,58
378,62
378,69
378,70
378,71
378,72
378,75
378,81
378,84
378,123
378,233
378,275
378,288
378,520
378,681
379,79
379,171
379,319
379,320
379,649
379,651
380,6
380,51
380,80
380,81
380,201
380,271
380,364
380,641
381,222
381,230
381,287
381,303
381,330
381,495
381,550
382,16
382,49
382,76
382,90
382,95
382,98
382,111
382,131
382,205
382,304
382,381
382,440
382,579
383,1
383,26
383,37
383,63
383,73
383,158
383,173
383,175
383,199
383,213
383,381
383,433
383,653
384,208
384,215
384,284
384,288
384,299
384,300
384,410
385,80
385,180
385,404
385,466
385,652
386,1
386,7
386,15
386,25
386,26
386,28
386,61
386,69
386,72
386,74
386,83
386,125
386,158
386,427
386,496
386,652
387,56
387,59
387,60
387,172
387,444
387,654
388,33
388,129
388,250
388,278
388,279
388,334
388,418
388,618
388,705
389,1
389,2
389,3
389,4
389,5
389,29
389,31
389,80
389,159
389,170
389,174
389,246
389,294
389,611
390,154
390,187
390,362
390,498
390,528
390,529
390,655
391,153
391,169
391,201
391,548
391,551
391,585
392,70
392,229
392,236
392,269
392,290
392,332
392,371
392,657
393,2
393,3
393,25
393,64
393,81
393,84
394,80
394,249
394,264
394,349
394,403
394,446
394,508
395,3
395,24
395,48
395,49
395,50
395,56
395,68
395,73
395,76
395,84
395,96
395,105
395,116
395,123
395,124
395,148
395,215
395,230
395,254
395,283
395,353
395,410
395,534
395,658
395,660
395,668
396,42
396,77
396,81
396,156
396,212
396,287
396,378
397,3
397,9
397,23
397,24
397,37
397,38
397,40
397,57
397,58
397,60
397,68
397,69
397,70
397,71
397,72
397,73
397,76
397,87
397,103
397,124
397,147
397,169
397,170
397,171
397,195
397,283
397,302
397,326
397,330
397,496
398,9
398,13
398,24
398,42
398,49
398,56
398,60
398,61
398,63
398,69
398,71
398,73
398,87
398,107
398,125
398,127
398,180
398,204
398,330
398,367
398,420
398,475
399,2
399,16
399,23
399,30
399,31
399,38
399,41
399,57
399,58
399,60
399,69
399,71
399,72
399,87
399,123
399,125
399,164
399,283
399,410
399,451
399,685
400,37
400,40
400,41
400,43
400,45
400,328
400,557
400,563
400,699
401,156
401,167
401,662
401,663
401,664
402,23
402,25
402,74
402,99
402,128
402,154
402,170
402,334
402,437
402,508
402,509
402,562
402,618
403,14
403,33
403,50
403,85
403,102
403,116
403,119
403,298
403,307
403,416
404,35
404,529
404,531
404,588
404,589
404,666
405,1
405,7
405,13
405,17
405,23
405,68
405,69
405,70
405,96
405,131
405,198
405,342
405,411
405,526
405,546
406,100
406,116
406,139
406,256
406,291
406,485
406,525
406,667
407,4
407,160
407,249
407,264
407,334
408,192
408,202
408,213
408,216
408,217
408,276
408,461
408,585
409,2
409,26
409,88
409,195
409,249
409,279
409,288
409,319
409,398
409,403
410,8
410,187
410,319
410,404
410,463
410,546
410,649
410,669
411,9
411,18
411,24
411,27
411,49
411,60
411,61
411,73
411,76
411,84
411,131
411,283
411,298
411,349
411,444
411,556
412,63
412,65
412,87
412,96
412,147
412,181
412,267
413,82
413,165
413,185
413,226
413,241
413,286
413,653
414,2
414,5
414,7
414,9
414,22
414,24
414,48
414,52
414,58
414,59
414,62
414,75
414,84
414,205
414,214
414,232
414,338
414,347
415,33
415,49
415,50
415,149
415,164
416,264
416,318
416,334
416,348
416,622
417,89
417,99
417,202
417,250
417,264
418,135
418,136
418,327
418,355
418,440
419,1
419,14
419,23
419,29
419,32
419,68
419,116
419,124
419,326
419,340
420,22
420,26
420,27
420,41
420,47
420,48
420,56
420,59
420,68
420,72
420,73
420,92
420,172
420,173
420,442
420,509
420,510
421,24
421,56
421,77
421,87
421,88
421,125
421,161
421,219
421,251
421,283
421,304
421,349
421,381
422,140
422,145
422,262
422,307
422,308
422,314
422,453
422,552
423,256
423,258
423,259
423,333
423,428
423,519
424,9
424,16
424,39
424,50
424,148
424,231
424,354
424,359
424,457
424,506
424,664
424,672
424,699
425,85
425,210
425,389
425,410
425,443
425,487
425,659
426,5
426,16
426,24
426,25
426,28
426,30
426,56
426,71
426,73
426,74
426,109
426,123
426,126
426,164
426,230
426,283
426,672
426,701
427,2
427,22
427,23
427,24
427,25
427,27
427,57
427,60
427,68
427,69
427,70
427,71
427,72
427,73
427,74
427,87
427,123
427,124
427,125
427,126
427,132
427,204
427,244
427,283
427,289
427,454
427,463
427,470
428,77
428,85
428,88
428,101
428,106
428,126
428,198
428,230
428,348
428,596
429,16
429,164
429,350
429,359
429,426
430,9
430,22
430,23
430,24
430,25
430,58
430,60
430,68
430,77
430,108
430,125
430,126
430,214
430,261
430,323
430,371
430,425
431,5
431,8
431,9
431,48
431,50
431,62
431,108
431,126
431,159
431,169
431,205
431,214
431,288
431,620
432,92
432,117
432,128
432,233
432,264
432,326
432,512
433,84
433,121
433,179
433,206
433,411
433,461
433,512
434,35
434,37
434,40
434,320
434,372
434,376
434,463
435,13
435,16
435,48
435,51
435,59
435,75
435,114
435,154
435,159
435,172
435,205
435,275
435,611
436,195
436,319
436,320
436,322
436,441
436,528
437,18
437,24
437,25
437,57
437,58
437,60
437,68
437,69
437,70
437,71
437,84
437,87
437,124
437,126
437,129
437,250
437,264
437,279
437,280
437,303
437,320
437,371
437,446
437,462
437,510
437,674
438,22
438,26
438,30
438,34
438,70
438,71
438,72
438,92
438,125
438,146
438,147
438,164
438,197
438,231
438,233
438,278
438,375
438,482
438,509
439,3
439,25
439,28
439,51
439,62
439,73
439,96
439,127
439,132
439,215
439,218
439,304
439,318
440,23
440,24
440,25
440,26
440,27
440,56
440,59
440,61
440,64
440,68
440,73
440,76
440,84
440,86
440,87
440,101
440,123
440,124
440,125
440,126
440,283
440,417
440,493
440,648
441,146
441,170
441,264
441,321
441,404
441,580
442,180
442,187
442,246
442,258
442,320
442,463
442,522
442,528
442,624
442,675
442,676
443,11
443,159
443,334
443,339
443,361
443,376
443,420
443,710
444,6
444,15
444,159
444,165
444,219
444,386
444,489
444,665
444,680
445,16
445,33
445,49
445,85
445,89
445,119
445,139
445,148
445,206
445,255
445,461
445,667
445,715
446,15
446,31
446,120
446,201
446,300
446,340
446,464
447,8
447,19
447,52
447,158
447,169
447,219
447,344
447,375
447,635
448,179
448,219
448,258
448,544
448,679
449,270
449,451
449,453
449,462
449,523
449,540
450,89
450,272
450,287
450,304
450,543
450,585
450,683
451,271
451,320
451,420
451,423
451,504
452,14
452,99
452,147
452,148
452,421
452,597
453,16
453,25
453,58
453,64
453,72
453,126
453,131
453,230
453,247
453,283
453,330
454,115
454,223
454,224
454,398
454,517
454,562
454,684
455,25
455,116
455,117
455,260
455,268
455,313
455,495
455,686
456,33
456,97
456,239
456,258
456,327
456,550
457,1
457,8
457,75
457,107
457,172
457,271
457,302
457,569
458,5
458,28
458,34
458,42
458,59
458,88
458,91
458,282
458,403
458,432
458,508
458,510
458,587
459,2
459,7
459,51
459,182
459,220
459,555
459,611
459,619
460,37
460,45
460,115
460,261
460,320
460,321
460,437
460,557
460,560
460,580
460,720
461,37
461,38
461,40
461,41
461,43
461,176
461,348
461,663
461,664
462,3
462,15
462,27
462,28
462,57
462,62
462,72
462,232
462,277
462,688
463,367
463,426
463,456
463,472
463,473
463,689
464,2
464,16
464,24
464,25
464,48
464,56
464,58
464,59
464,60
464,68
464,84
464,86
464,111
464,123
464,125
464,152
464,179
464,202
464,243
464,489
464,529
464,643
465,229
465,325
465,342
465,374
465,451
466,7
466,48
466,81
466,86
466,110
466,127
466,202
466,203
466,245
466,330
467,8
467,29
467,158
467,169
467,179
467,249
467,524
467,633
468,138
468,178
468,309
468,362
468,528
468,609
469,189
469,201
469,216
469,217
469,273
469,406
469,551
470,12
470,51
470,58
470,63
470,74
470,92
470,131
470,249
470,319
470,482
470,693
471,42
471,49
471,63
471,85
471,131
471,215
471,219
471,297
472,130
472,131
472,205
472,329
472,507
472,584
472,659
473,3
473,70
473,88
473,92
473,129
473,196
473,249
473,278
473,510
474,175
474,334
474,363
474,422
474,426
474,572
475,74
475,146
475,147
475,182
475,233
476,3
476,5
476,7
476,22
476,23
476,24
476,27
476,48
476,59
476,60
476,75
476,81
476,101
476,123
476,129
476,172
476,205
476,283
476,337
476,404
476,487
477,30
477,70
477,126
477,131
477,164
477,165
477,204
477,266
477,352
478,155
478,484
478,532
478,533
478,633
478,675
478,695
478,696
479,2
479,5
479,7
479,8
479,10
479,22
479,23
479,26
479,28
479,30
479,37
479,52
479,56
479,57
479,60
479,70
479,71
479,72
479,73
479,75
479,81
479,105
479,123
479,124
479,161
479,219
479,240
479,297
479,314
479,369
479,551
479,587
480,6
480,31
480,37
480,38
480,164
480,188
480,229
481,133
481,214
481,365
481,375
481,447
481,473
481,507
481,640
482,14
482,31
482,132
482,199
482,320
482,546
482,610
483,47
483,85
483,86
483,116
483,327
483,350
483,426
484,4
484,6
484,11
484,29
484,39
484,54
484,79
484,172
484,199
484,214
484,422
485,9
485,13
485,18
485,76
485,96
485,126
485,230
485,714
486,1
486,3
486,4
486,22
486,23
486,24
486,25
486,34
486,47
486,56
486,58
486,59
486,60
486,68
486,84
486,127
486,199
486,205
486,264
486,275
486,278
486,348
486,507
486,508
486,654
487,3
487,22
487,23
487,25
487,26
487,60
487,115
487,121
487,126
487,153
487,169
487,354
487,371
487,437
487,514
487,578
488,64
488,159
488,199
488,215
488,347
488,381
488,432
488,546
489,6
489,30
489,62
489,75
489,132
490,17
490,22
490,24
490,28
490,56
490,57
490,59
490,68
490,69
490,70
490,71
490,72
490,73
490,76
490,123
490,125
490,132
490,168
490,220
490,230
490,496
490,516
490,687
491,40
491,43
491,45
491,76
491,90
491,127
491,146
491,147
491,371
491,374
491,640
492,29
492,30
492,57
492,62
492,69
492,70
492,72
492,75
492,81
492,88
492,92
492,208
492,251
493,60
493,174
493,242
493,399
493,405
493,497
493,528
493,633
493,700
494,22
494,27
494,30
494,48
494,58
494,59
494,60
494,74
494,123
494,125
494,217
494,446
494,510
494,636
494,656
495,3
495,5
495,27
495,28
495,50
495,57
495,69
495,70
495,71
495,79
495,143
495,313
495,413
495,458
495,469
495,579
495,701
496,38
496,40
496,41
496,42
496,98
496,150
496,164
496,372
496,381
497,2
497,4
497,6
497,8
497,31
497,75
497,80
497,190
497,234
497,314
497,549
498,16
498,37
498,38
498,40
498,48
498,75
498,92
498,288
499,14
499,85
499,89
499,116
499,148
499,244
499,546
499,635
500,24
500,25
500,27
500,57
500,61
500,68
500,69
500,70
500,71
500,72
500,74
500,88
500,123
500,124
500,125
500,192
500,198
500,278
500,283
500,406
500,413
500,416
500,496
500,593
501,9
501,13
501,23
501,25
501,27
501,34
501,58
501,68
501,76
501,87
501,91
501,125
501,134
501,202
501,283
501,288
501,317
501,540
502,136
502,145
502,455
502,540
502,602
502,702
502,703
503,23
503,34
503,49
503,61
503,73
503,101
503,141
503,153
503,215
503,256
503,389
503,390
503,487
504,139
504,268
504,311
504,329
504,340
504,384
504,461
504,632
504,704
505,16
505,19
505,48
505,58
505,60
505,76
505,93
505,98
505,111
505,125
505,205
505,218
505,307
505,390
506,32
506,43
506,45
506,220
506,339
506,436
506,456
506,586
507,7
507,87
507,111
507,205
507,303
507,432
507,471
508,13
508,198
508,209
508,300
508,334
508,335
508,338
508,563
508,711
509,435
509,501
509,514
509,588
509,589
509,600
509,609
510,45
510,166
510,339
510,408
510,496
510,684
511,13
511,24
511,25
511,34
511,60
511,74
511,88
511,124
511,125
511,126
511,264
511,534
511,631
511,651
512,81
512,128
512,146
512,251
512,278
512,318
512,362
512,446
513,22
513,42
513,85
513,89
513,148
513,151
513,179
513,253
513,290
513,330
513,415
513,683
513,705
514,39
514,42
514,49
514,131
514,287
515,7
515,17
515,24
515,28
515,47
515,48
515,62
515,72
515,75
515,125
515,159
515,248
515,249
515,320
515,485
515,493
516,2
516,27
516,28
516,73
516,126
516,246
516,251
516,321
516,570
516,707
517,16
517,22
517,28
517,30
517,57
517,68
517,70
517,71
517,72
517,88
517,123
517,124
517,127
517,253
517,277
517,456
518,39
518,99
518,132
518,148
518,153
518,190
518,287
518,391
519,1
519,5
519,7
519,8
519,17
519,28
519,48
519,56
519,59
519,60
519,64
519,73
519,83
519,84
519,114
519,205
519,302
519,410
519,616
519,722
520,34
520,181
520,226
520,251
520,446
520,447
520,559
521,15
521,26
521,27
521,48
521,62
521,76
521,302
521,679
522,1
522,5
522,8
522,23
522,26
522,47
522,51
522,74
522,87
522,199
522,214
522,287
522,403
522,512
522,708
523,114
523,296
523,329
523,343
523,473
523,512
524,46
524,86
524,208
524,288
524,342
524,546
525,5
525,26
525,29
525,35
525,59
525,63
525,68
525,187
525,220
525,241
525,242
525,320
525,331
525,415
525,424
525,436
525,546
525,709
526,3
526,22
526,25
526,38
526,57
526,61
526,69
526,71
526,76
526,84
526,88
526,123
526,125
526,300
526,301
526,339
526,354
526,419
526,466
526,501
526,545
527,91
527,128
527,264
527,279
527,448
527,507
527,618
527,631
527,632
528,7
528,9
528,15
528,24
528,26
528,48
528,59
528,68
528,75
528,159
528,221
528,245
528,246
528,283
528,426
528,506
528,541
529,27
529,60
529,61
529,69
529,70
529,75
529,124
529,127
529,262
529,283
529,288
529,364
529,437
529,655
530,98
530,214
530,322
530,353
530,371
530,416
531,8
531,75
531,279
531,446
531,447
532,28
532,30
532,47
532,96
532,146
532,147
532,164
532,523
533,49
533,65
533,86
533,147
533,330
533,663
534,34
534,91
534,118
534,121
534,278
534,279
534,508
534,539
534,691
535,7
535,30
535,191
535,245
535,271
535,312
535,354
535,444
535,474
536,2
536,3
536,15
536,16
536,26
536,30
536,62
536,75
536,83
536,263
536,328
536,381
536,500
536,618
537,79
537,104
537,203
537,236
537,240
537,243
537,711
538,39
538,50
538,82
538,95
538,146
538,208
538,215
538,223
538,252
538,268
538,269
538,326
538,328
538,388
538,427
538,428
539,34
539,128
539,214
539,289
539,410
539,510
539,597
539,618
539,640
540,148
540,292
540,440
540,520
540,626
540,632
541,65
541,85
541,119
541,265
541,444
542,32
542,198
542,267
542,424
542,713
543,30
543,164
543,166
543,314
543,320
543,339
543,354
543,357
543,501
543,511
543,727
544,168
544,234
544,262
544,392
544,530
544,578
544,627
544,636
545,257
545,258
545,293
545,525
545,685
546,79
546,136
546,153
546,335
546,552
547,9
547,16
547,19
547,25
547,58
547,68
547,77
547,87
547,105
547,126
547,159
547,202
547,205
547,336
547,519
547,685
547,691
548,86
548,89
548,148
548,439
548,544
549,10
549,52
549,75
549,82
549,159
549,173
549,214
549,219
549,585
550,116
550,205
550,214
550,225
550,508
550,509
551,33
551,85
551,135
551,176
551,300
551,301
551,330
551,337
551,568
552,399
552,498
552,530
552,586
552,587
552,600
552,636
552,668
553,89
553,100
553,117
553,119
553,140
553,209
553,290
554,57
554,72
554,74
554,75
554,87
554,127
554,221
554,344
555,30
555,63
555,90
555,147
555,155
555,286
555,436
555,689
556,35
556,91
556,133
556,179
556,189
557,13
557,25
557,63
557,68
557,76
557,86
557,96
557,124
557,126
557,151
557,283
557,365
558,37
558,38
558,138
558,170
558,354
558,463
559,63
559,131
559,146
559,188
559,371
559,510
560,49
560,50
560,58
560,65
560,69
560,70
560,71
560,110
560,124
560,126
560,224
560,298
560,614
561,37
561,40
561,41
561,78
561,223
561,224
561,225
561,322
561,348
561,660
561,672
562,170
562,250
562,264
562,280
562,289
562,448
562,509
563,1
563,22
563,24
563,30
563,47
563,50
563,53
563,57
563,60
563,68
563,69
563,70
563,71
563,82
563,131
563,164
563,198
563,403
563,461
563,554
564,37
564,109
564,140
564,147
564,214
564,223
564,224
564,225
564,409
564,572
565,45
565,339
565,369
565,373
565,514
565,540
566,261
566,339
566,357
566,545
566,617
567,115
567,171
567,245
567,354
567,545
568,51
568,81
568,133
568,199
568,214
568,288
568,348
569,89
569,117
569,204
569,210
569,297
570,138
570,182
570,208
570,227
570,252
570,371
571,9
571,22
571,23
571,24
571,27
571,48
571,56
571,58
571,60
571,68
571,74
571,75
571,86
571,123
571,125
571,126
571,127
571,155
571,172
571,283
571,391
571,412
571,584
572,30
572,87
572,146
572,147
572,303
572,510
573,14
573,25
573,30
573,33
573,57
573,61
573,70
573,71
573,77
573,88
573,258
573,349
573,456
573,478
573,534
574,34
574,216
574,285
574,287
574,578
574,612
575,50
575,85
575,86
575,96
575,110
575,133
575,148
575,215
575,230
575,307
575,349
575,354
575,426
575,665
576,108
576,152
576,192
576,249
576,287
576,304
576,320
577,79
577,207
577,334
577,401
577,496
578,118
578,308
578,370
578,580
578,610
578,651
579,128
579,151
579,264
579,370
579,510
579,611
579,631
580,1
580,48
580,50
580,59
580,73
580,85
580,88
580,127
580,198
580,222
580,395
580,445
581,371
581,374
581,408
581,493
581,617
581,687
582,81
582,176
582,195
582,272
582,339
582,404
582,431
582,629
583,22
583,32
583,59
583,73
583,81
583,86
583,106
583,108
583,131
583,219
583,319
583,396
584,50
584,63
584,119
584,146
584,209
584,349
584,587
584,643
585,33
585,117
585,292
585,335
585,337
585,411
585,480
586,135
586,136
586,156
586,453
586,461
586,563
587,79
587,109
587,179
587,293
587,404
587,537
587,716
588,146
588,176
588,277
588,717
588,718
589,4
589,164
589,165
589,170
589,171
589,216
590,158
590,189
590,257
590,271
590,319
590,320
590,573
590,620
591,77
591,115
591,362
591,589
591,625
592,34
592,39
592,147
592,199
592,239
592,446
592,496
592,507
592,508
592,509
592,622
592,637
592,638
592,719
593,1
593,9
593,27
593,50
593,77
593,80
593,92
593,98
593,206
593,230
593,231
593,416
593,442
593,458
593,496
593,682
594,7
594,8
594,20
594,23
594,24
594,26
594,52
594,58
594,59
594,69
594,74
594,75
594,76
594,154
594,159
594,205
594,299
594,319
594,320
594,430
594,562
595,9
595,24
595,28
595,40
595,60
595,69
595,70
595,71
595,84
595,127
595,252
595,428
595,527
595,666
596,15
596,16
596,30
596,65
596,86
596,259
596,335
596,411
596,681
597,3
597,28
597,85
597,86
597,88
597,152
597,156
597,157
597,226
597,300
597,302
598,185
598,261
598,361
598,371
598,497
599,48
599,63
599,82
599,85
599,92
599,287
599,715
600,94
600,100
600,139
600,206
600,257
601,5
601,9
601,48
601,74
601,88
601,354
601,496
602,13
602,14
602,49
602,50
602,57
602,61
602,69
602,70
602,71
602,72
602,78
602,84
602,126
602,134
602,143
602,153
602,278
602,283
602,393
602,496
603,9
603,15
603,62
603,76
603,81
603,86
603,92
603,219
603,303
603,410
603,684
603,697
604,2
604,4
604,8
604,15
604,26
604,27
604,28
604,30
604,47
604,51
604,57
604,62
604,69
604,70
604,75
604,80
604,84
604,117
604,123
604,124
604,131
604,246
604,296
604,459
604,699
605,45
605,357
605,359
605,418
605,557
605,689
606,209
606,498
606,499
606,540
606,589
606,609
606,634
607,2
607,13
607,56
607,59
607,60
607,71
607,96
607,101
607,126
607,204
607,220
607,284
607,331
607,437
607,552
607,589
607,649
607,698
608,23
608,24
608,25
608,34
608,58
608,60
608,68
608,76
608,87
608,123
608,264
608,283
608,334
608,344
608,349
608,610
609,2
609,7
609,25
609,51
609,62
609,75
609,88
609,131
609,176
609,202
609,262
609,597
610,128
610,196
610,354
610,511
610,545
610,617
610,653
611,43
611,133
611,182
611,264
611,339
611,508
612,85
612,105
612,120
612,132
612,135
612,229
612,307
612,335
612,470
612,492
613,170
613,362
613,452
613,453
613,497
614,24
614,25
614,50
614,69
614,70
614,71
614,72
614,73
614,74
614,125
614,126
614,157
614,198
614,220
614,230
614,300
614,369
614,375
614,649
614,723
615,1
615,5
615,22
615,27
615,49
615,61
615,69
615,70
615,72
615,73
615,87
615,93
615,126
615,272
615,278
615,288
615,342
615,406
615,552
616,33
616,97
616,118
616,181
616,329
616,567
616,720
617,42
617,301
617,705
617,722
617,723
618,13
618,63
618,70
618,76
618,110
618,416
618,599
619,79
619,168
619,289
619,354
619,564
620,37
620,38
620,40
620,47
620,179
620,355
620,685
621,83
621,279
621,403
621,508
621,510
622,4
622,51
622,365
622,382
622,442
622,597
622,611
623,1
623,7
623,8
623,26
623,48
623,51
623,75
623,83
623,86
623,146
623,172
623,205
623,337
623,617
624,7
624,16
624,63
624,129
624,152
625,25
625,31
625,37
625,38
625,170
625,171
625,227
625,355
625,607
626,238
626,358
626,395
626,420
626,569
626,705
627,3
627,13
627,20
627,47
627,74
627,111
627,128
627,250
627,496
628,310
628,330
628,364
628,587
628,616
628,671
629,172
629,195
629,334
629,446
629,507
629,509
630,2
630,13
630,14
630,16
630,22
630,57
630,60
630,70
630,71
630,72
630,86
630,96
630,123
630,204
630,396
631,33
631,97
631,267
631,289
631,325
631,381
631,462
631,544
632,16
632,50
632,99
632,116
632,148
632,153
